frame	crossing_weapon	top_r0	ui_r2	ui_r3	backup_r2	backup_r3	flag
6895	2	08	00	00	00	00	00
6896	2	08	00	00	00	00	00
6897	2	08	00	00	00	00	00
6898	2	08	00	00	00	00	00
6899	2	08	00	00	00	00	00
6900	2	08	00	00	00	00	00
6901	2	08	00	00	00	00	00
6902	2	08	00	00	00	00	00
6903	2	08	00	00	00	00	00
6904	2	08	00	00	00	00	00
6905	2	08	00	00	00	00	00
6906	2	08	00	00	00	00	00
6907	2	08	00	00	00	00	00
6908	2	08	00	00	00	00	00
6909	2	08	00	00	00	00	00
6910	2	08	00	00	00	00	00
6911	2	08	00	00	00	00	00
6912	2	08	00	00	00	00	00
6913	2	08	00	00	00	00	00
6914	2	08	00	00	00	00	00
6915	2	08	00	00	00	00	00
6916	2	08	00	00	00	00	00
6917	2	08	00	00	00	00	00
6918	2	08	00	00	00	00	00
6919	2	08	00	00	00	00	00
6920	2	08	00	00	00	00	00
6921	2	08	00	00	00	00	00
6922	2	08	00	00	00	00	00
6923	2	08	00	00	00	00	00
6924	2	08	00	00	00	00	00
6925	2	08	00	00	00	00	00
6926	2	08	00	00	00	00	00
6927	2	08	00	00	00	00	00
6928	2	08	00	00	00	00	00
6929	2	08	00	00	00	00	00
6930	2	08	00	00	00	00	00
6931	2	08	00	00	00	00	00
6932	2	08	00	00	00	00	00
6933	2	08	00	00	00	00	00
6934	2	08	00	00	00	00	00
6935	2	08	00	00	00	00	00
6936	2	08	00	00	00	00	00
6937	2	08	00	00	00	00	00
6938	2	08	00	00	00	00	00
6939	2	08	00	00	00	00	00
6940	2	08	00	00	00	00	00
6941	2	08	00	00	00	00	00
6942	2	08	00	00	00	00	00
6943	2	08	00	00	00	00	00
6944	2	08	00	00	00	00	00
6945	2	08	00	00	00	00	00
6946	2	08	00	00	00	00	00
6947	2	08	00	00	00	00	00
6948	2	08	00	00	00	00	00
6949	2	08	00	00	00	00	00
6950	2	08	00	00	00	00	00
6951	2	08	00	00	00	00	00
6952	2	08	00	00	00	00	00
6953	2	08	00	00	00	00	00
6954	2	08	00	00	00	00	00
6955	2	08	00	00	00	00	00
6956	2	08	00	00	00	00	00
6957	2	08	00	00	00	00	00
6958	2	08	00	00	00	00	00
6959	2	08	00	00	00	00	00
6960	2	08	00	00	00	00	00
6961	2	08	00	00	00	00	00
6962	2	08	00	00	00	00	00
6963	2	08	00	00	00	00	00
6964	2	08	00	00	00	00	00
6965	2	08	00	00	00	00	00
6966	2	08	00	00	00	00	00
6967	2	08	00	00	00	00	00
6968	2	08	00	00	00	00	00
6969	2	08	00	00	00	00	00
6970	2	08	00	00	00	00	00
6971	2	08	00	00	00	00	00
6972	2	08	00	00	00	00	00
6973	2	08	00	00	00	00	00
6974	2	08	00	00	00	00	00
6975	2	08	00	00	00	00	00
6976	2	08	00	00	00	00	00
6977	2	08	00	00	00	00	00
6978	2	08	00	00	00	00	00
6979	2	08	00	00	00	00	00
6980	2	08	00	00	00	00	00
6981	2	08	00	00	00	00	00
6982	2	08	00	00	00	00	00
6983	2	08	00	00	00	00	00
6984	2	08	00	00	00	00	00
6985	2	08	00	00	00	00	00
6986	2	08	00	00	00	00	00
6987	2	08	00	00	00	00	00
6988	2	08	00	00	00	00	00
6989	2	08	00	00	00	00	00
6990	2	08	00	00	00	00	00
6991	2	08	00	00	00	00	00
6992	2	08	00	00	00	00	00
6993	2	08	00	00	00	00	00
6994	2	08	00	00	00	00	00
6995	2	08	00	00	00	00	00
6996	2	08	00	00	00	00	00
6997	2	08	00	00	00	00	00
6998	2	08	00	00	00	00	00
6999	2	08	00	00	00	00	00
7000	2	08	00	00	00	00	00
7001	2	08	00	00	00	00	00
7002	2	08	00	00	00	00	00
7003	2	08	00	00	00	00	00
7004	2	08	00	00	00	00	00
7005	2	08	00	00	00	00	00
7006	2	08	00	00	00	00	00
7007	2	08	00	00	00	00	00
7008	2	08	00	00	00	00	00
7009	2	08	00	00	00	00	00
7010	2	08	00	00	00	00	00
7011	2	08	00	00	00	00	00
7012	2	08	00	00	00	00	00
7013	2	08	00	00	00	00	00
7014	2	08	00	00	00	00	00
7015	2	08	00	00	00	00	00
7016	2	08	00	00	00	00	00
7017	2	08	00	00	00	00	00
7018	2	08	00	00	00	00	00
7019	2	08	00	00	00	00	00
7020	2	08	00	00	00	00	00
7021	2	08	00	00	00	00	00
7022	2	08	00	00	00	00	00
7023	2	08	00	00	00	00	00
7024	2	08	00	00	00	00	00
7025	2	08	00	00	00	00	00
7026	2	08	00	00	00	00	00
7027	2	08	00	00	00	00	00
7028	2	08	00	00	00	00	00
7029	2	08	00	00	00	00	00
7030	2	08	00	00	00	00	00
7031	2	08	00	00	00	00	00
7032	2	08	00	00	00	00	00
7033	2	08	00	00	00	00	00
7034	2	08	00	00	00	00	00
7035	2	08	00	00	00	00	00
7036	2	08	00	00	00	00	00
7037	2	08	00	00	00	00	00
7038	2	08	00	00	00	00	00
7039	2	08	00	00	00	00	00
7040	2	08	00	00	00	00	00
7041	2	08	00	00	00	00	00
7042	2	08	00	00	00	00	00
7043	2	08	00	00	00	00	00
7044	2	08	00	00	00	00	00
7045	2	08	00	00	00	00	00
7046	2	08	00	00	00	00	00
7047	2	08	00	00	00	00	00
7048	2	08	00	00	00	00	00
7049	2	08	00	00	00	00	00
7050	2	08	00	00	00	00	00
7051	2	08	00	00	00	00	00
7052	2	08	00	00	00	00	00
7053	2	08	00	00	00	00	00
7054	2	08	00	00	00	00	00
7055	2	08	00	00	00	00	00
7056	2	08	00	00	00	00	00
7057	2	08	00	00	00	00	00
7058	2	08	00	00	00	00	00
7059	2	08	00	00	00	00	00
7060	2	08	00	00	00	00	00
7061	2	08	00	00	00	00	00
7062	2	08	00	00	00	00	00
7063	2	08	00	00	00	00	00
7064	2	08	00	00	00	00	00
7065	2	08	00	00	00	00	00
7066	2	08	00	00	00	00	00
7067	2	08	00	00	00	00	00
7068	2	08	00	00	00	00	00
7069	2	08	00	00	00	00	00
7070	2	08	00	00	00	00	00
7071	2	08	00	00	00	00	00
7072	2	08	00	00	00	00	00
7073	2	08	00	00	00	00	00
7074	2	08	00	00	00	00	00
7075	2	08	00	00	00	00	00
7076	2	08	00	00	00	00	00
7077	2	08	00	00	00	00	00
7078	2	08	00	00	00	00	00
7079	2	08	00	00	00	00	00
7080	2	08	00	00	00	00	00
7081	2	08	00	00	00	00	00
7082	2	08	00	00	00	00	00
7083	2	08	00	00	00	00	00
7084	2	08	00	00	00	00	00
7085	2	08	00	00	00	00	00
7086	2	08	00	00	00	00	00
7087	2	08	00	00	00	00	00
7088	2	08	00	00	00	00	00
7089	2	08	00	00	00	00	00
7090	2	08	00	00	00	00	00
7091	2	08	00	00	00	00	00
7092	2	08	00	00	00	00	00
7093	2	08	00	00	00	00	00
7094	2	08	00	00	00	00	00
7095	2	08	00	00	00	00	00
7096	2	08	00	00	00	00	00
7097	2	08	00	00	00	00	00
7098	2	08	00	00	00	00	00
7099	2	08	00	00	00	00	00
7100	2	08	00	00	00	00	00
7101	2	08	00	00	00	00	00
7102	2	08	00	00	00	00	00
7103	2	08	00	00	00	00	00
7104	2	08	00	00	00	00	00
7105	2	08	00	00	00	00	00
7106	2	08	00	00	00	00	00
7107	2	08	00	00	00	00	00
7108	2	08	00	00	00	00	00
7109	2	08	00	00	00	00	00
7110	2	08	00	00	00	00	00
7111	2	08	00	00	00	00	00
7112	2	08	00	00	00	00	00
7113	2	08	00	00	00	00	00
7114	2	08	00	00	00	00	00
7115	2	08	00	00	00	00	00
7116	2	08	00	00	00	00	00
7117	2	08	00	00	00	00	00
7118	2	08	00	00	00	00	00
7119	2	08	00	00	00	00	00
7120	2	08	00	00	00	00	00
7121	2	08	00	00	00	00	00
7122	2	08	00	00	00	00	00
7123	2	08	00	00	00	00	00
7124	2	08	00	00	00	00	00
7125	2	08	00	00	00	00	00
7126	2	08	00	00	00	00	00
7127	2	08	00	00	00	00	00
7128	2	08	00	00	00	00	00
7129	2	08	00	00	00	00	00
7130	2	08	00	00	00	00	00
7131	2	08	00	00	00	00	00
7132	2	08	00	00	00	00	00
7133	2	08	00	00	00	00	00
7134	2	08	00	00	00	00	00
7135	2	08	00	00	00	00	00
7136	2	08	00	00	00	00	00
7137	2	08	00	00	00	00	00
7138	2	08	00	00	00	00	00
7139	2	08	00	00	00	00	00
7140	2	08	00	00	00	00	00
7141	2	08	00	00	00	00	00
7142	2	08	00	00	00	00	00
7143	2	08	00	00	00	00	00
7144	2	08	00	00	00	00	00
7145	2	08	00	00	00	00	00
7146	2	08	00	00	00	00	00
7147	2	08	00	00	00	00	00
7148	2	08	00	00	00	00	00
7149	2	08	00	00	00	00	00
7150	2	08	00	00	00	00	00
7151	2	08	00	00	00	00	00
7152	2	08	00	00	00	00	00
7153	2	08	00	00	00	00	00
7154	2	08	00	00	00	00	00
7155	2	08	00	00	00	00	00
7156	2	08	00	00	00	00	00
7157	2	08	00	00	00	00	00
7158	2	08	00	00	00	00	00
7159	2	08	00	00	00	00	00
7160	2	08	00	00	00	00	00
7161	2	08	00	00	00	00	00
7162	2	08	00	00	00	00	00
7163	2	08	00	00	00	00	00
7164	2	08	00	00	00	00	00
7165	2	08	00	00	00	00	00
7166	2	08	00	00	00	00	00
7167	2	08	00	00	00	00	00
7168	2	08	00	00	00	00	00
7169	2	08	00	00	00	00	00
7170	2	08	00	00	00	00	00
7171	2	08	00	00	00	00	00
7172	2	08	00	00	00	00	00
7173	2	08	00	00	00	00	00
7174	2	08	00	00	00	00	00
7175	2	08	00	00	00	00	00
7176	2	08	00	00	00	00	00
7177	2	08	00	00	00	00	00
7178	2	08	00	00	00	00	00
7179	2	08	00	00	00	00	00
7180	2	08	00	00	00	00	00
7181	2	08	00	00	00	00	00
7182	2	08	00	00	00	00	00
7183	2	08	00	00	00	00	00
7184	2	08	00	00	00	00	00
7185	2	08	00	00	00	00	00
7186	2	08	00	00	00	00	00
7187	2	08	00	00	00	00	00
7188	2	08	00	00	00	00	00
7189	2	08	00	00	00	00	00
7190	2	08	00	00	00	00	00
7191	2	08	00	00	00	00	00
7192	2	08	00	00	00	00	00
7193	2	08	00	00	00	00	00
7194	2	08	00	00	00	00	00
7195	2	08	00	00	00	00	00
7196	2	08	00	00	00	00	00
7197	2	08	00	00	00	00	00
7198	2	08	00	00	00	00	00
7199	2	08	00	00	00	00	00
7200	2	08	00	00	00	00	00
7201	2	08	00	00	00	00	00
7202	2	08	00	00	00	00	00
7203	2	08	00	00	00	00	00
7204	2	08	00	00	00	00	00
7205	2	08	00	00	00	00	00
7206	2	08	00	00	00	00	00
7207	2	08	00	00	00	00	00
7208	2	08	00	00	00	00	00
7209	2	08	00	00	00	00	00
7210	2	08	00	00	00	00	00
7211	2	08	00	00	00	00	00
7212	2	08	00	00	00	00	00
7213	2	08	00	00	00	00	00
7214	2	08	00	00	00	00	00
7215	2	08	00	00	00	00	00
7216	2	08	00	00	00	00	00
7217	2	08	00	00	00	00	00
7218	2	08	00	00	00	00	00
7219	2	08	00	00	00	00	00
7220	2	08	00	00	00	00	00
7221	2	08	00	00	00	00	00
7222	2	08	00	00	00	00	00
7223	2	08	00	00	00	00	00
7224	2	08	00	00	00	00	00
7225	2	08	00	00	00	00	00
7226	2	08	00	00	00	00	00
7227	2	08	00	00	00	00	00
7228	2	08	00	00	00	00	00
7229	2	08	00	00	00	00	00
7230	2	08	00	00	00	00	00
7231	2	08	00	00	00	00	00
7232	2	08	00	00	00	00	00
7233	2	08	00	00	00	00	00
7234	2	08	00	00	00	00	00
7235	2	08	00	00	00	00	00
7236	2	08	00	00	00	00	00
7237	2	08	00	00	00	00	00
7238	2	08	00	00	00	00	00
7239	2	08	00	00	00	00	00
7240	2	08	00	00	00	00	00
7241	2	08	00	00	00	00	00
7242	2	08	00	00	00	00	00
7243	2	08	00	00	00	00	00
7244	2	08	00	00	00	00	00
7245	2	08	00	00	00	00	00
7246	2	08	00	00	00	00	00
7247	2	08	00	00	00	00	00
7248	2	08	00	00	00	00	00
7249	2	08	00	00	00	00	00
7250	2	08	00	00	00	00	00
7251	2	08	00	00	00	00	00
7252	2	08	00	00	00	00	00
7253	2	08	00	00	00	00	00
7254	2	08	00	00	00	00	00
7255	2	08	00	00	00	00	00
7256	2	08	00	00	00	00	00
7257	2	08	00	00	00	00	00
7258	2	08	00	00	00	00	00
7259	2	08	00	00	00	00	00
7260	2	08	00	00	00	00	00
7261	2	08	00	00	00	00	00
7262	2	08	00	00	00	00	00
7263	2	08	00	00	00	00	00
7264	2	08	00	00	00	00	00
7265	2	08	00	00	00	00	00
7266	2	08	00	00	00	00	00
7267	2	08	00	00	00	00	00
7268	2	08	00	00	00	00	00
7269	2	08	00	00	00	00	00
7270	2	08	00	00	00	00	00
7271	2	08	00	00	00	00	00
7272	2	08	00	00	00	00	00
7273	2	08	00	00	00	00	00
7274	2	08	00	00	00	00	00
7275	2	08	00	00	00	00	00
7276	2	08	00	00	00	00	00
7277	2	08	00	00	00	00	00
7278	2	08	00	00	00	00	00
7279	2	08	00	00	00	00	00
7280	2	08	00	00	00	00	00
7281	2	08	00	00	00	00	00
7282	2	08	00	00	00	00	00
7283	2	08	00	00	00	00	00
7284	2	08	00	00	00	00	00
7285	2	08	00	00	00	00	00
7286	2	08	00	00	00	00	00
7287	2	08	00	00	00	00	00
7288	2	08	00	00	00	00	00
7289	2	08	00	00	00	00	00
7290	2	08	00	00	00	00	00
7291	2	08	00	00	00	00	00
7292	2	08	00	00	00	00	00
7293	2	08	00	00	00	00	00
7294	2	08	00	00	00	00	00
7295	2	08	00	00	00	00	00
7296	2	08	00	00	00	00	00
7297	2	08	00	00	00	00	00
7298	2	08	00	00	00	00	00
7299	2	08	00	00	00	00	00
7300	2	08	00	00	00	00	00
7301	2	08	00	00	00	00	00
7302	2	08	00	00	00	00	00
7303	2	08	00	00	00	00	00
7304	2	08	00	00	00	00	00
7305	2	08	00	00	00	00	00
7306	2	08	00	00	00	00	00
7307	2	08	00	00	00	00	00
7308	2	08	00	00	00	00	00
7309	2	08	00	00	00	00	00
7310	2	08	00	00	00	00	00
7311	2	08	00	00	00	00	00
7312	2	08	00	00	00	00	00
7313	2	08	00	00	00	00	00
7314	2	08	00	00	00	00	00
7315	2	08	00	00	00	00	00
7316	2	08	00	00	00	00	00
7317	2	08	00	00	00	00	00
7318	2	08	00	00	00	00	00
7319	2	08	00	00	00	00	00
7320	2	08	00	00	00	00	00
7321	2	08	00	00	00	00	00
7322	2	08	00	00	00	00	00
7323	2	08	00	00	00	00	00
7324	2	08	00	00	00	00	00
7325	2	08	00	00	00	00	00
7326	2	08	00	00	00	00	00
7327	2	08	00	00	00	00	00
7328	2	08	00	00	00	00	00
7329	2	08	00	00	00	00	00
7330	2	08	00	00	00	00	00
7331	2	08	00	00	00	00	00
7332	2	08	00	00	00	00	00
7333	2	08	00	00	00	00	00
7334	2	08	00	00	00	00	00
7335	2	08	00	00	00	00	00
7336	2	08	00	00	00	00	00
7337	2	08	00	00	00	00	00
7338	2	08	00	00	00	00	00
7339	2	08	00	00	00	00	00
7340	2	08	00	00	00	00	00
7341	2	08	00	00	00	00	00
7342	2	08	00	00	00	00	00
7343	2	08	00	00	00	00	00
7344	2	08	00	00	00	00	00
7345	2	08	00	00	00	00	00
7346	2	08	00	00	00	00	00
7347	2	08	00	00	00	00	00
7348	2	08	00	00	00	00	00
7349	2	08	00	00	00	00	00
7350	2	08	00	00	00	00	00
7351	2	08	00	00	00	00	00
7352	2	08	00	00	00	00	00
7353	2	08	00	00	00	00	00
7354	2	08	00	00	00	00	00
7355	2	08	00	00	00	00	00
7356	2	08	00	00	00	00	00
7357	2	08	00	00	00	00	00
7358	2	08	00	00	00	00	00
7359	2	08	00	00	00	00	00
7360	2	08	00	00	00	00	00
7361	2	08	00	00	00	00	00
7362	2	08	00	00	00	00	00
7363	2	08	00	00	00	00	00
7364	2	08	00	00	00	00	00
7365	2	08	00	00	00	00	00
7366	2	08	00	00	00	00	00
7367	2	08	00	00	00	00	00
7368	2	08	00	00	00	00	00
7369	2	08	00	00	00	00	00
7370	2	08	00	00	00	00	00
7371	2	08	00	00	00	00	00
7372	2	08	00	00	00	00	00
7373	2	08	00	00	00	00	00
7374	2	08	00	00	00	00	00
7375	2	08	00	00	00	00	00
7376	2	08	00	00	00	00	00
7377	2	08	00	00	00	00	00
7378	2	08	00	00	00	00	00
7379	2	08	00	00	00	00	00
7380	2	08	00	00	00	00	00
7381	2	08	00	00	00	00	00
7382	2	08	00	00	00	00	00
7383	2	08	00	00	00	00	00
7384	2	08	00	00	00	00	00
7385	2	08	00	00	00	00	00
7386	2	08	00	00	00	00	00
7387	2	08	00	00	00	00	00
7388	2	08	00	00	00	00	00
7389	2	08	00	00	00	00	00
7390	2	08	00	00	00	00	00
7391	2	08	00	00	00	00	00
7392	2	08	00	00	00	00	00
7393	2	08	00	00	00	00	00
7394	2	08	00	00	00	00	00
7395	2	08	00	00	00	00	00
7396	2	08	00	00	00	00	00
7397	2	08	00	00	00	00	00
7398	2	08	00	00	00	00	00
7399	2	08	00	00	00	00	00
7400	2	08	00	00	00	00	00
