frame	crossing_weapon	top_r0	ui_r2	ui_r3	backup_r2	backup_r3	flag
6582	0	08	00	00	00	00	00
6583	0	08	00	00	00	00	00
6584	1	08	00	00	00	00	00
6585	5	08	00	00	00	00	00
6586	0	08	00	00	00	00	00
6587	1	08	00	00	00	00	00
6588	0	08	00	00	00	00	00
6589	1	08	00	00	00	00	00
6590	1	08	00	00	00	00	00
6591	0	08	00	00	00	00	00
6592	0	08	00	00	00	00	00
6593	0	08	00	00	00	00	00
6594	2	08	00	00	00	00	00
6595	0	08	00	00	00	00	00
6596	1	08	00	00	00	00	00
6597	0	08	00	00	00	00	00
6598	0	08	00	00	00	00	00
6599	0	08	00	00	00	00	00
6600	10	08	00	00	00	00	00
6601	0	08	00	00	00	00	00
6602	0	08	00	00	00	00	00
6603	32	08	00	00	00	00	00
6604	0	08	00	00	00	00	00
6605	0	08	00	00	00	00	00
6606	1	08	00	00	00	00	00
6607	14	08	00	00	00	00	00
6608	14	08	00	00	00	00	00
6609	0	08	00	00	00	00	00
6610	1	08	00	00	00	00	00
6611	0	08	00	00	00	00	00
6612	1	08	00	00	00	00	00
6613	0	08	00	00	00	00	00
6614	0	08	00	00	00	00	00
6615	6	08	00	00	00	00	00
6616	1	08	00	00	00	00	00
6617	0	08	00	00	00	00	00
6618	0	08	00	00	00	00	00
6619	0	08	00	00	00	00	00
6620	1	08	00	00	00	00	00
6621	2	08	00	00	00	00	00
6622	1	08	00	00	00	00	00
6623	0	08	00	00	00	00	00
6624	0	08	00	00	00	00	00
6625	0	08	00	00	00	00	00
6626	0	08	00	00	00	00	00
6627	1	08	00	00	00	00	00
6628	0	08	00	00	00	00	00
6629	0	08	00	00	00	00	00
6630	0	08	00	00	00	00	00
6631	1	08	00	00	00	00	00
6632	0	08	00	00	00	00	00
6633	0	08	00	00	00	00	00
6634	27	08	00	00	00	00	00
6635	0	08	00	00	00	00	00
6636	7	08	00	00	00	00	00
6637	1	08	00	00	00	00	00
6638	0	08	00	00	00	00	00
6639	0	08	00	00	00	00	00
6640	1	08	00	00	00	00	00
6641	0	08	00	00	00	00	00
6642	0	08	00	00	00	00	00
6643	1	08	00	00	00	00	00
6644	0	08	00	00	00	00	00
6645	0	08	00	00	00	00	00
6646	1	08	00	00	00	00	00
6647	0	08	00	00	00	00	00
6648	0	08	00	00	00	00	00
6649	3	08	00	00	00	00	00
6650	0	08	00	00	00	00	00
6651	0	08	00	00	00	00	00
6652	2	08	00	00	00	00	00
6653	1	08	00	00	00	00	00
6654	0	08	00	00	00	00	00
6655	1	08	00	00	00	00	00
6656	11	08	00	00	00	00	00
6657	0	08	00	00	00	00	00
6658	0	08	00	00	00	00	00
6659	1	08	00	00	00	00	00
6660	4	08	00	00	00	00	00
6661	0	08	00	00	00	00	00
6662	0	08	00	00	00	00	00
6663	0	08	00	00	00	00	00
6664	0	08	00	00	00	00	00
6665	0	08	00	00	00	00	00
6666	0	08	00	00	00	00	00
6667	0	08	00	00	00	00	00
6668	0	08	00	00	00	00	00
6669	8	08	00	00	00	00	00
6670	0	08	00	00	00	00	00
6671	0	08	00	00	00	00	00
6672	6	08	00	00	00	00	00
6673	1	08	00	00	00	00	00
6674	0	08	00	00	00	00	00
6675	0	08	00	00	00	00	00
6676	9	08	00	00	00	00	00
6677	0	08	00	00	00	00	00
6678	0	08	00	00	00	00	00
6679	0	08	00	00	00	00	00
6680	0	08	00	00	00	00	00
6681	1	08	00	00	00	00	00
6682	0	08	00	00	00	00	00
6683	1	08	00	00	00	00	00
6684	1	08	00	00	00	00	00
6685	0	08	00	00	00	00	00
6686	1	08	00	00	00	00	00
6687	0	08	00	00	00	00	00
6688	1	08	00	00	00	00	00
6689	1	08	00	00	00	00	00
6690	0	08	00	00	00	00	00
6691	0	08	00	00	00	00	00
6692	0	08	00	00	00	00	00
6693	1	08	00	00	00	00	00
6694	0	08	00	00	00	00	00
6695	1	08	00	00	00	00	00
6696	7	08	00	00	00	00	00
6697	1	08	00	00	00	00	00
6698	1	08	00	00	00	00	00
6699	0	08	00	00	00	00	00
6700	0	08	00	00	00	00	00
6701	0	08	00	00	00	00	00
6702	0	08	00	00	00	00	00
6703	1	08	00	00	00	00	00
6704	0	08	00	00	00	00	00
6705	0	08	00	00	00	00	00
6706	1	08	00	00	00	00	00
6707	1	08	00	00	00	00	00
6708	0	08	00	00	00	00	00
6709	0	08	00	00	00	00	00
6710	0	08	00	00	00	00	00
6711	1	08	00	00	00	00	00
6712	0	08	00	00	00	00	00
6713	1	08	00	00	00	00	00
6714	5	08	00	00	00	00	00
6715	1	08	00	00	00	00	00
6716	0	08	00	00	00	00	00
6717	1	08	00	00	00	00	00
6718	0	08	00	00	00	00	00
6719	0	08	00	00	00	00	00
6720	0	08	00	00	00	00	00
6721	1	08	00	00	00	00	00
6722	0	08	00	00	00	00	00
6723	1	08	00	00	00	00	00
6724	0	08	00	00	00	00	00
6725	0	08	00	00	00	00	00
6726	0	08	00	00	00	00	00
6727	0	08	00	00	00	00	00
6728	1	08	00	00	00	00	00
6729	1	08	00	00	00	00	00
6730	1	08	00	00	00	00	00
6731	3	08	00	00	00	00	00
6732	3	08	00	00	00	00	00
6733	0	08	00	00	00	00	00
6734	0	08	00	00	00	00	00
6735	0	08	00	00	00	00	00
6736	0	08	00	00	00	00	00
6737	1	08	00	00	00	00	00
6738	0	08	00	00	00	00	00
6739	1	08	00	00	00	00	00
6740	0	08	00	00	00	00	00
6741	6	08	00	00	00	00	00
6742	1	08	00	00	00	00	00
6743	0	08	00	00	00	00	00
6744	3	08	00	00	00	00	00
6745	10	08	00	00	00	00	00
6746	0	08	00	00	00	00	00
6747	0	08	00	00	00	00	00
6748	0	08	00	00	00	00	00
6749	6	08	00	00	00	00	00
6750	1	08	00	00	00	00	00
6751	0	08	00	00	00	00	00
6752	1	08	00	00	00	00	00
6753	0	08	00	00	00	00	00
6754	0	08	00	00	00	00	00
6755	0	08	00	00	00	00	00
6756	4	08	00	00	00	00	00
6757	0	08	00	00	00	00	00
6758	6	08	00	00	00	00	00
6759	0	08	00	00	00	00	00
6760	1	08	00	00	00	00	00
6761	0	08	00	00	00	00	00
6762	0	08	00	00	00	00	00
6763	0	08	00	00	00	00	00
6764	9	08	00	00	00	00	00
6765	0	08	00	00	00	00	00
6766	1	08	00	00	00	00	00
6767	0	08	00	00	00	00	00
6768	1	08	00	00	00	00	00
6769	0	08	00	00	00	00	00
6770	1	08	00	00	00	00	00
6771	0	08	00	00	00	00	00
6772	9	08	00	00	00	00	00
6773	0	08	00	00	00	00	00
6774	0	08	00	00	00	00	00
6775	0	08	00	00	00	00	00
6776	0	08	00	00	00	00	00
6777	1	08	00	00	00	00	00
6778	1	08	00	00	00	00	00
6779	0	08	00	00	00	00	00
6780	0	08	00	00	00	00	00
6781	0	08	00	00	00	00	00
6782	1	08	00	00	00	00	00
6783	0	08	00	00	00	00	00
6784	0	08	00	00	00	00	00
6785	0	08	00	00	00	00	00
6786	0	08	00	00	00	00	00
6787	1	08	00	00	00	00	00
6788	1	08	00	00	00	00	00
6789	0	08	00	00	00	00	00
6790	0	08	00	00	00	00	00
6791	1	08	00	00	00	00	00
6792	6	08	00	00	00	00	00
6793	3	08	00	00	00	00	00
6794	1	08	00	00	00	00	00
6795	1	08	00	00	00	00	00
6796	1	08	00	00	00	00	00
6797	0	08	00	00	00	00	00
6798	0	08	00	00	00	00	00
6799	6	08	00	00	00	00	00
6800	0	08	00	00	00	00	00
6801	0	08	00	00	00	00	00
6802	0	08	00	00	00	00	00
6803	0	08	00	00	00	00	00
6804	1	08	00	00	00	00	00
6805	0	08	00	00	00	00	00
6806	25	08	00	00	00	00	00
6807	0	08	00	00	00	00	00
6808	1	08	00	00	00	00	00
6809	4	08	00	00	00	00	00
6810	0	08	00	00	00	00	00
6811	1	08	00	00	00	00	00
6812	0	08	00	00	00	00	00
6813	1	08	00	00	00	00	00
6814	0	08	00	00	00	00	00
6815	1	08	00	00	00	00	00
6816	0	08	00	00	00	00	00
6817	7	08	00	00	00	00	00
6818	0	08	00	00	00	00	00
6819	0	08	00	00	00	00	00
6820	0	08	00	00	00	00	00
6821	0	08	00	00	00	00	00
6822	0	08	00	00	00	00	00
6823	1	08	00	00	00	00	00
6824	0	08	00	00	00	00	00
6825	18	08	00	00	00	00	00
6826	0	08	00	00	00	00	00
6827	0	08	00	00	00	00	00
6828	0	08	00	00	00	00	00
6829	0	08	00	00	00	00	00
6830	0	08	00	00	00	00	00
6831	0	08	00	00	00	00	00
6832	0	08	00	00	00	00	00
6833	27	08	00	00	00	00	00
6834	0	08	00	00	00	00	00
6835	1	08	00	00	00	00	00
6836	0	08	00	00	00	00	00
6837	1	08	00	00	00	00	00
6838	1	08	00	00	00	00	00
6839	0	08	00	00	00	00	00
6840	11	08	00	00	00	00	00
6841	1	08	00	00	00	00	00
6842	22	08	00	00	00	00	00
6843	0	08	00	00	00	00	00
6844	3	08	00	00	00	00	00
6845	0	08	00	00	00	00	00
6846	0	08	00	00	00	00	00
6847	0	08	00	00	00	00	00
6848	0	08	00	00	00	00	00
6849	0	08	00	00	00	00	00
6850	0	08	00	00	00	00	00
6851	6	08	00	00	00	00	00
6852	28	08	00	00	00	00	00
6853	2	08	00	00	00	00	00
6854	2	08	00	00	00	00	00
6855	0	08	00	00	00	00	00
6856	0	08	00	00	00	00	00
6857	0	08	00	00	00	00	00
6858	0	08	00	00	00	00	00
6859	1	08	00	00	00	00	00
6860	0	08	00	00	00	00	00
6861	0	08	00	00	00	00	00
6862	0	08	00	00	00	00	00
6863	0	08	00	00	00	00	00
6864	0	08	00	00	00	00	00
6865	1	08	00	00	00	00	00
6866	1	08	00	00	00	00	00
6867	0	08	00	00	00	00	00
6868	22	08	00	00	00	00	00
6869	0	08	00	00	00	00	00
6870	1	08	00	00	00	00	00
6871	5	08	00	00	00	00	00
6872	0	08	00	00	00	00	00
6873	0	08	00	00	00	00	00
6874	1	08	00	00	00	00	00
6875	0	08	00	00	00	00	00
6876	0	08	00	00	00	00	00
6877	1	08	00	00	00	00	00
6878	0	08	00	00	00	00	00
6879	11	08	00	00	00	00	00
6880	0	08	00	00	00	00	00
6881	0	08	00	00	00	00	00
6882	4	08	00	00	00	00	00
6883	0	08	00	00	00	00	00
6884	16	08	00	00	00	00	00
6885	0	08	00	00	00	00	00
6886	1	08	00	00	00	00	00
6887	0	08	00	00	00	00	00
6888	0	08	00	00	00	00	00
6889	9	08	00	00	00	00	00
6890	0	08	00	00	00	00	00
6891	1	08	00	00	00	00	00
6892	0	08	00	00	00	00	00
6893	0	08	00	00	00	00	00
6894	1	08	00	00	00	00	00
6895	6	08	00	00	00	00	00
6896	13	08	00	00	00	00	00
6897	0	08	00	00	00	00	00
6898	0	08	00	00	00	00	00
6899	0	08	00	00	00	00	00
6900	0	08	00	00	00	00	00
6901	0	08	00	00	00	00	00
6902	0	08	00	00	00	00	00
6903	1	08	00	00	00	00	00
6904	1	08	00	00	00	00	00
6905	0	08	00	00	00	00	00
6906	0	08	00	00	00	00	00
6907	1	08	00	00	00	00	00
6908	0	08	00	00	00	00	00
6909	0	08	00	00	00	00	00
6910	0	08	00	00	00	00	00
6911	0	08	00	00	00	00	00
6912	0	08	00	00	00	00	00
6913	0	08	00	00	00	00	00
6914	0	08	00	00	00	00	00
6915	3	08	00	00	00	00	00
6916	0	08	00	00	00	00	00
6917	1	08	00	00	00	00	00
6918	0	08	00	00	00	00	00
6919	0	08	00	00	00	00	00
6920	5	08	00	00	00	00	00
6921	0	08	00	00	00	00	00
6922	0	08	00	00	00	00	00
6923	1	08	00	00	00	00	00
6924	0	08	00	00	00	00	00
6925	1	08	00	00	00	00	00
6926	0	08	00	00	00	00	00
6927	0	08	00	00	00	00	00
6928	1	08	00	00	00	00	00
6929	0	08	00	00	00	00	00
6930	1	08	00	00	00	00	00
6931	1	08	00	00	00	00	00
6932	0	08	00	00	00	00	00
6933	18	08	00	00	00	00	00
6934	0	08	00	00	00	00	00
6935	0	08	00	00	00	00	00
6936	0	08	00	00	00	00	00
6937	0	08	00	00	00	00	00
6938	1	08	00	00	00	00	00
6939	0	08	00	00	00	00	00
6940	6	08	00	00	00	00	00
6941	0	08	00	00	00	00	00
6942	1	08	00	00	00	00	00
6943	1	08	00	00	00	00	00
6944	0	08	00	00	00	00	00
6945	1	08	00	00	00	00	00
6946	6	08	00	00	00	00	00
6947	0	08	00	00	00	00	00
6948	0	08	00	00	00	00	00
6949	1	08	00	00	00	00	00
6950	1	08	00	00	00	00	00
6951	0	08	00	00	00	00	00
6952	5	08	00	00	00	00	00
6953	0	08	00	00	00	00	00
6954	0	08	00	00	00	00	00
6955	11	08	00	00	00	00	00
6956	0	08	00	00	00	00	00
6957	0	08	00	00	00	00	00
6958	0	08	00	00	00	00	00
6959	1	08	00	00	00	00	00
6960	0	08	00	00	00	00	00
6961	1	08	00	00	00	00	00
6962	0	08	00	00	00	00	00
6963	1	08	00	00	00	00	00
6964	1	08	00	00	00	00	00
6965	0	08	00	00	00	00	00
6966	0	08	00	00	00	00	00
6967	1	08	00	00	00	00	00
6968	0	08	00	00	00	00	00
6969	3	08	00	00	00	00	00
6970	0	08	00	00	00	00	00
6971	1	08	00	00	00	00	00
6972	0	08	00	00	00	00	00
6973	0	08	00	00	00	00	00
6974	0	08	00	00	00	00	00
6975	0	08	00	00	00	00	00
6976	0	08	00	00	00	00	00
6977	0	08	00	00	00	00	00
6978	1	08	00	00	00	00	00
6979	0	08	00	00	00	00	00
6980	0	08	00	00	00	00	00
6981	0	08	00	00	00	00	00
6982	0	08	00	00	00	00	00
6983	3	08	00	00	00	00	00
6984	0	08	00	00	00	00	00
6985	1	08	00	00	00	00	00
6986	0	08	00	00	00	00	00
6987	2	08	00	00	00	00	00
6988	0	08	00	00	00	00	00
6989	0	08	00	00	00	00	00
6990	1	08	00	00	00	00	00
6991	0	08	00	00	00	00	00
6992	0	08	00	00	00	00	00
6993	1	08	00	00	00	00	00
6994	0	08	00	00	00	00	00
6995	6	08	00	00	00	00	00
6996	1	08	00	00	00	00	00
6997	6	08	00	00	00	00	00
6998	0	08	00	00	00	00	00
6999	2	08	00	00	00	00	00
7000	3	08	00	00	00	00	00
7001	0	08	00	00	00	00	00
7002	0	08	00	00	00	00	00
7003	1	08	00	00	00	00	00
7004	3	08	00	00	00	00	00
7005	0	08	00	00	00	00	00
7006	0	08	00	00	00	00	00
7007	1	08	00	00	00	00	00
7008	0	08	00	00	00	00	00
7009	0	08	00	00	00	00	00
7010	0	08	00	00	00	00	00
7011	1	08	00	00	00	00	00
7012	2	08	00	00	00	00	00
7013	1	08	00	00	00	00	00
7014	0	08	00	00	00	00	00
7015	1	08	00	00	00	00	00
7016	0	08	00	00	00	00	00
7017	1	08	00	00	00	00	00
7018	0	08	00	00	00	00	00
7019	9	08	00	00	00	00	00
7020	0	08	00	00	00	00	00
7021	4	08	00	00	00	00	00
7022	0	08	00	00	00	00	00
7023	1	08	00	00	00	00	00
7024	0	08	00	00	00	00	00
7025	0	08	00	00	00	00	00
7026	0	08	00	00	00	00	00
7027	2	08	00	00	00	00	00
7028	0	08	00	00	00	00	00
7029	1	08	00	00	00	00	00
7030	1	08	00	00	00	00	00
7031	0	08	00	00	00	00	00
7032	0	08	00	00	00	00	00
7033	0	08	00	00	00	00	00
7034	0	08	00	00	00	00	00
7035	0	08	00	00	00	00	00
7036	0	08	00	00	00	00	00
7037	22	08	00	00	00	00	00
7038	0	08	00	00	00	00	00
7039	1	08	00	00	00	00	00
7040	0	08	00	00	00	00	00
7041	0	08	00	00	00	00	00
7042	0	08	00	00	00	00	00
7043	0	08	00	00	00	00	00
7044	1	08	00	00	00	00	00
7045	1	08	00	00	00	00	00
7046	1	08	00	00	00	00	00
7047	1	08	00	00	00	00	00
7048	0	08	00	00	00	00	00
7049	0	08	00	00	00	00	00
7050	0	08	00	00	00	00	00
7051	1	08	00	00	00	00	00
7052	0	08	00	00	00	00	00
7053	0	08	00	00	00	00	00
7054	0	08	00	00	00	00	00
7055	0	08	00	00	00	00	00
7056	5	08	00	00	00	00	00
7057	0	08	00	00	00	00	00
7058	1	08	00	00	00	00	00
7059	1	08	00	00	00	00	00
7060	1	08	00	00	00	00	00
7061	0	08	00	00	00	00	00
7062	2	08	00	00	00	00	00
7063	1	08	00	00	00	00	00
7064	0	08	00	00	00	00	00
7065	0	08	00	00	00	00	00
7066	0	08	00	00	00	00	00
7067	1	08	00	00	00	00	00
7068	11	08	00	00	00	00	00
7069	0	08	00	00	00	00	00
7070	0	08	00	00	00	00	00
7071	1	08	00	00	00	00	00
7072	0	08	00	00	00	00	00
7073	5	08	00	00	00	00	00
7074	1	08	00	00	00	00	00
7075	1	08	00	00	00	00	00
7076	1	08	00	00	00	00	00
7077	0	08	00	00	00	00	00
7078	0	08	00	00	00	00	00
7079	0	08	00	00	00	00	00
7080	0	08	00	00	00	00	00
7081	1	08	00	00	00	00	00
7082	1	08	00	00	00	00	00
7083	0	08	00	00	00	00	00
7084	1	08	00	00	00	00	00
7085	6	08	00	00	00	00	00
7086	0	08	00	00	00	00	00
7087	1	08	00	00	00	00	00
7088	2	08	00	00	00	00	00
7089	0	08	00	00	00	00	00
7090	0	08	00	00	00	00	00
7091	1	08	00	00	00	00	00
7092	0	08	00	00	00	00	00
7093	0	08	00	00	00	00	00
7094	0	08	00	00	00	00	00
7095	0	08	00	00	00	00	00
7096	0	08	00	00	00	00	00
7097	0	08	00	00	00	00	00
7098	1	08	00	00	00	00	00
7099	0	08	00	00	00	00	00
7100	1	08	00	00	00	00	00
7101	1	08	00	00	00	00	00
7102	0	08	00	00	00	00	00
7103	0	08	00	00	00	00	00
7104	0	08	00	00	00	00	00
7105	0	08	00	00	00	00	00
7106	1	08	00	00	00	00	00
7107	1	08	00	00	00	00	00
7108	0	08	00	00	00	00	00
7109	1	08	00	00	00	00	00
7110	6	08	00	00	00	00	00
7111	1	08	00	00	00	00	00
7112	3	08	00	00	00	00	00
7113	0	08	00	00	00	00	00
7114	31	08	00	00	00	00	00
7115	10	08	00	00	00	00	00
7116	0	08	00	00	00	00	00
7117	0	08	00	00	00	00	00
7118	1	08	00	00	00	00	00
7119	0	08	00	00	00	00	00
7120	1	08	00	00	00	00	00
7121	0	08	00	00	00	00	00
7122	2	08	00	00	00	00	00
7123	0	08	00	00	00	00	00
7124	0	08	00	00	00	00	00
7125	0	08	00	00	00	00	00
7126	0	08	00	00	00	00	00
7127	0	08	00	00	00	00	00
7128	0	08	00	00	00	00	00
7129	0	08	00	00	00	00	00
7130	8	08	00	00	00	00	00
7131	0	08	00	00	00	00	00
7132	0	08	00	00	00	00	00
7133	10	08	00	00	00	00	00
7134	0	08	00	00	00	00	00
7135	1	08	00	00	00	00	00
7136	1	08	00	00	00	00	00
7137	0	08	00	00	00	00	00
7138	3	08	00	00	00	00	00
7139	10	08	00	00	00	00	00
7140	0	08	00	00	00	00	00
7141	0	08	00	00	00	00	00
7142	0	08	00	00	00	00	00
7143	2	08	00	00	00	00	00
7144	0	08	00	00	00	00	00
7145	0	08	00	00	00	00	00
7146	0	08	00	00	00	00	00
7147	0	08	00	00	00	00	00
7148	0	08	00	00	00	00	00
7149	0	08	00	00	00	00	00
7150	0	08	00	00	00	00	00
7151	1	08	00	00	00	00	00
7152	0	08	00	00	00	00	00
7153	0	08	00	00	00	00	00
7154	1	08	00	00	00	00	00
7155	0	08	00	00	00	00	00
7156	0	08	00	00	00	00	00
7157	5	08	00	00	00	00	00
7158	4	08	00	00	00	00	00
7159	1	08	00	00	00	00	00
7160	6	08	00	00	00	00	00
7161	0	08	00	00	00	00	00
7162	0	08	00	00	00	00	00
7163	0	08	00	00	00	00	00
7164	1	08	00	00	00	00	00
7165	1	08	00	00	00	00	00
7166	0	08	00	00	00	00	00
7167	0	08	00	00	00	00	00
7168	0	08	00	00	00	00	00
7169	0	08	00	00	00	00	00
7170	0	08	00	00	00	00	00
7171	0	08	00	00	00	00	00
7172	0	08	00	00	00	00	00
7173	0	08	00	00	00	00	00
7174	0	08	00	00	00	00	00
7175	0	08	00	00	00	00	00
7176	0	08	00	00	00	00	00
7177	1	08	00	00	00	00	00
7178	0	08	00	00	00	00	00
7179	1	08	00	00	00	00	00
7180	0	08	00	00	00	00	00
7181	0	08	00	00	00	00	00
7182	0	08	00	00	00	00	00
7183	0	08	00	00	00	00	00
7184	10	08	00	00	00	00	00
7185	10	08	00	00	00	00	00
7186	0	08	00	00	00	00	00
7187	1	08	00	00	00	00	00
7188	0	08	00	00	00	00	00
7189	0	08	00	00	00	00	00
7190	2	08	00	00	00	00	00
7191	0	08	00	00	00	00	00
7192	0	08	00	00	00	00	00
7193	10	08	00	00	00	00	00
7194	0	08	00	00	00	00	00
7195	0	08	00	00	00	00	00
7196	0	08	00	00	00	00	00
7197	0	08	00	00	00	00	00
7198	0	08	00	00	00	00	00
7199	0	08	00	00	00	00	00
7200	1	08	00	00	00	00	00
7201	2	08	00	00	00	00	00
7202	0	08	00	00	00	00	00
7203	0	08	00	00	00	00	00
7204	1	08	00	00	00	00	00
7205	0	08	00	00	00	00	00
7206	0	08	00	00	00	00	00
7207	1	08	00	00	00	00	00
7208	0	08	00	00	00	00	00
7209	1	08	00	00	00	00	00
7210	0	08	00	00	00	00	00
7211	0	08	00	00	00	00	00
7212	11	08	00	00	00	00	00
7213	0	08	00	00	00	00	00
7214	1	08	00	00	00	00	00
7215	0	08	00	00	00	00	00
7216	3	08	00	00	00	00	00
7217	1	08	00	00	00	00	00
7218	0	08	00	00	00	00	00
7219	1	08	00	00	00	00	00
7220	0	08	00	00	00	00	00
7221	0	08	00	00	00	00	00
7222	0	08	00	00	00	00	00
7223	1	08	00	00	00	00	00
7224	1	08	00	00	00	00	00
7225	0	08	00	00	00	00	00
7226	0	08	00	00	00	00	00
7227	0	08	00	00	00	00	00
7228	0	08	00	00	00	00	00
7229	0	08	00	00	00	00	00
7230	6	08	00	00	00	00	00
7231	0	08	00	00	00	00	00
7232	1	08	00	00	00	00	00
7233	17	08	00	00	00	00	00
7234	0	08	00	00	00	00	00
7235	0	08	00	00	00	00	00
7236	0	08	00	00	00	00	00
7237	1	08	00	00	00	00	00
7238	0	08	00	00	00	00	00
7239	0	08	00	00	00	00	00
7240	0	08	00	00	00	00	00
7241	0	08	00	00	00	00	00
7242	0	08	00	00	00	00	00
7243	6	08	00	00	00	00	00
7244	6	08	00	00	00	00	00
7245	1	08	00	00	00	00	00
7246	0	08	00	00	00	00	00
7247	1	08	00	00	00	00	00
7248	0	08	00	00	00	00	00
7249	1	08	00	00	00	00	00
7250	0	08	00	00	00	00	00
7251	17	08	00	00	00	00	00
7252	0	08	00	00	00	00	00
7253	0	08	00	00	00	00	00
7254	0	08	00	00	00	00	00
7255	0	08	00	00	00	00	00
7256	0	08	00	00	00	00	00
7257	0	08	00	00	00	00	00
7258	0	08	00	00	00	00	00
7259	7	08	00	00	00	00	00
7260	1	08	00	00	00	00	00
7261	0	08	00	00	00	00	00
7262	7	08	00	00	00	00	00
7263	2	08	00	00	00	00	00
7264	1	08	00	00	00	00	00
7265	1	08	00	00	00	00	00
7266	1	08	00	00	00	00	00
7267	0	08	00	00	00	00	00
7268	0	08	00	00	00	00	00
7269	1	08	00	00	00	00	00
7270	2	08	00	00	00	00	00
7271	0	08	00	00	00	00	00
7272	0	08	00	00	00	00	00
7273	1	08	00	00	00	00	00
7274	3	08	00	00	00	00	00
7275	0	08	00	00	00	00	00
7276	1	08	00	00	00	00	00
7277	0	08	00	00	00	00	00
7278	0	08	00	00	00	00	00
7279	4	08	00	00	00	00	00
7280	0	08	00	00	00	00	00
7281	1	08	00	00	00	00	00
7282	0	08	00	00	00	00	00
7283	18	08	00	00	00	00	00
7284	0	08	00	00	00	00	00
7285	1	08	00	00	00	00	00
7286	0	08	00	00	00	00	00
7287	0	08	00	00	00	00	00
7288	0	08	00	00	00	00	00
7289	0	08	00	00	00	00	00
7290	1	08	00	00	00	00	00
7291	1	08	00	00	00	00	00
7292	0	08	00	00	00	00	00
7293	0	08	00	00	00	00	00
7294	0	08	00	00	00	00	00
7295	1	08	00	00	00	00	00
7296	1	08	00	00	00	00	00
7297	0	08	00	00	00	00	00
7298	0	08	00	00	00	00	00
7299	0	08	00	00	00	00	00
7300	0	08	00	00	00	00	00
7301	0	08	00	00	00	00	00
7302	0	08	00	00	00	00	00
7303	1	08	00	00	00	00	00
7304	0	08	00	00	00	00	00
7305	0	08	00	00	00	00	00
7306	0	08	00	00	00	00	00
7307	1	08	00	00	00	00	00
7308	3	08	00	00	00	00	00
7309	0	08	00	00	00	00	00
7310	0	08	00	00	00	00	00
7311	0	08	00	00	00	00	00
7312	0	08	00	00	00	00	00
7313	1	08	00	00	00	00	00
7314	0	08	00	00	00	00	00
7315	0	08	00	00	00	00	00
7316	5	08	00	00	00	00	00
7317	9	08	00	00	00	00	00
